,LAYER,MAP_NAME,NAME,count,geometry,max,mean,median,min,std
61,Coverage/Quad,User Created Features,73,4445,"POLYGON Z ((289611.9450467004 5130238.209516128 0, 289616.9420008355 5130238.035018644 0, 289616.5930058685 5130228.041110374 0, 289611.5960517334 5130228.215607857 0, 289611.9450467004 5130238.209516128 0))",0.9709805757079335,0.8374499878408789,0.8474457662701189,0.5732063296973421,0.06483579767979451
62,Coverage/Quad,User Created Features,74,4437,"POLYGON Z ((289616.9420008355 5130238.035018644 0, 289621.9389549706 5130237.86052116 0, 289621.5899600036 5130227.86661289 0, 289616.5930058685 5130228.041110374 0, 289616.9420008355 5130238.035018644 0))",0.9588055405648498,0.8285747099931926,0.8536784900368141,0.5058318286076814,0.08201446467790573
63,Coverage/Quad,User Created Features,75,4445,"POLYGON Z ((289621.9389549706 5130237.86052116 0, 289626.9359091057 5130237.686023677 0, 289626.5869141387 5130227.692115407 0, 289621.5899600036 5130227.86661289 0, 289621.9389549706 5130237.86052116 0))",0.9809081987688465,0.8818193505711467,0.8931164173882621,0.5746244177655317,0.05229896919158633
64,Coverage/Quad,User Created Features,76,4445,"POLYGON Z ((289626.9359091057 5130237.686023677 0, 289631.9328632408 5130237.511526193 0, 289631.5838682738 5130227.517617923 0, 289626.5869141387 5130227.692115407 0, 289626.9359091057 5130237.686023677 0))",0.9793598564163924,0.915145305059987,0.9182600382409177,0.664275827356235,0.028064542498625587
65,Coverage/Quad,User Created Features,77,4441,"POLYGON Z ((289631.9328632408 5130237.511526193 0, 289636.9298173759 5130237.33702871 0, 289636.5808224088 5130227.34312044 0, 289631.5838682738 5130227.517617923 0, 289631.9328632408 5130237.511526193 0))",0.9867067970905443,0.9009793239786977,0.907811825636599,0.6015334063526835,0.03597946878579177
66,Coverage/Quad,User Created Features,80,4442,"POLYGON Z ((289581.6143269228 5130229.262592758 0, 289586.6112810579 5130229.088095275 0, 289586.2622860909 5130219.094187004 0, 289581.2653319558 5130219.268684488 0, 289581.6143269228 5130229.262592758 0))",0.7076391554702495,0.45261618336011505,0.4356386238489135,0.3419829170721159,0.06004659514197435
67,Coverage/Quad,User Created Features,81,4446,"POLYGON Z ((289586.6112810579 5130229.088095275 0, 289591.608235193 5130228.913597791 0, 289591.259240226 5130218.919689521 0, 289586.2622860909 5130219.094187004 0, 289586.6112810579 5130229.088095275 0))",0.5899376214336844,0.42539775114185,0.4209727565719395,0.3099119355443133,0.03759562524503993
68,Coverage/Quad,User Created Features,82,4441,"POLYGON Z ((289591.608235193 5130228.913597791 0, 289596.6051893281 5130228.739100308 0, 289596.2561943611 5130218.745192038 0, 289591.259240226 5130218.919689521 0, 289591.608235193 5130228.913597791 0))",0.9007986548970156,0.5209542444585858,0.5019291476674851,0.35766423357664234,0.08169941941322227
69,Coverage/Quad,User Created Features,83,4446,"POLYGON Z ((289596.6051893281 5130228.739100308 0, 289601.6021434632 5130228.564602824 0, 289601.2531484962 5130218.570694554 0, 289596.2561943611 5130218.745192038 0, 289596.6051893281 5130228.739100308 0))",0.9606005380543261,0.8121237095732659,0.8360878196338899,0.5149847094801223,0.08628654157775029
70,Coverage/Quad,User Created Features,84,4443,"POLYGON Z ((289601.6021434632 5130228.564602824 0, 289606.5990975983 5130228.390105341 0, 289606.2501026313 5130218.39619707 0, 289601.2531484962 5130218.570694554 0, 289601.6021434632 5130228.564602824 0))",0.9632104894659792,0.8301000453002881,0.8548213577940094,0.5153276955602537,0.07981797463769484
